stock_code,company_name,週別,統計_日期,當週股價_收盤_元,當週股價_漲跌_元,當週股價_漲跌_pct,集保庫存_萬張,持股_小於等於10張_pct,持股_大於10張小於等於50張_pct,持股_大於50張小於等於100張_pct,持股_大於100張小於等於200張_pct,持股_大於200張小於等於400張_pct,持股_大於400張小於等於800張_pct,持股_大於800張小於等於1千張_pct,持股_大於1千張_pct,各持股等級股東之持有比例_pct_Unnamed:_14_level_1,各持股等級股東之持有比例_pct_Unnamed:_15_level_1,各持股等級股東之持有比例_pct_Unnamed:_16_level_1,各持股等級股東之持有比例_pct_Unnamed:_17_level_1,各持股等級股東之持有比例_pct_Unnamed:_18_level_1,各持股等級股東之持有比例_pct_Unnamed:_19_level_1,各持股等級股東之持有比例_pct_Unnamed:_20_level_1,各持股等級股東之持有比例_pct_Unnamed:_21_level_1,各持股等級股東之持有比例_pct_Unnamed:_22_level_1,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
2317,鴻海,26W12,03/20,203.0,-11.5,-5.36,1402,14.6,10.5,3.38,2.68,2,2.11,0.7,64.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W11,03/13,214.5,-8.5,-3.81,1402,13.9,10.1,3.32,2.65,1.98,2.13,0.77,65.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W10,03/06,223.0,-20.0,-8.23,1402,13.6,10,3.29,2.64,2,2.11,0.79,65.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W09,02/26,243.0,16.0,7.05,1401,13.5,9.88,3.25,2.62,2.01,2.05,0.82,65.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W07,02/13,227.0,12.0,5.58,1401,13.9,10.1,3.28,2.65,2.02,2.06,0.85,65.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W06,02/06,215.0,-5.5,-2.49,1401,14.1,10.2,3.32,2.65,2.03,2.07,0.88,64.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W05,01/30,220.5,-1.0,-0.45,1401,13.9,10.1,3.29,2.62,2.07,2.02,0.84,65.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W04,01/23,221.5,-13.0,-5.54,1400,13.8,10,3.28,2.6,2.08,2.02,0.86,65.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W03,01/16,234.5,4.0,1.74,1400,13.5,9.85,3.26,2.57,2.08,2.03,0.88,65.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W02,01/09,230.5,-1.5,-0.65,1400,13.5,9.85,3.25,2.55,2.07,2.02,0.89,65.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,26W01,01/02,232.0,6.5,2.88,1400,13.4,9.75,3.23,2.55,2.05,2,0.88,66.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W52,12/26,225.5,4.0,1.81,1400,13.4,9.79,3.24,2.54,2.05,2.01,0.88,66.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W51,12/19,221.5,-5.5,-2.42,1400,13.4,9.79,3.24,2.55,2.05,2,0.9,66,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W50,12/12,227.0,-4.0,-1.73,1400,13.2,9.66,3.23,2.56,2.06,1.97,0.91,66.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W49,12/05,231.0,5.5,2.44,1400,13.1,9.64,3.23,2.55,2.03,1.98,0.86,66.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W48,11/28,225.5,0.5,0.22,1400,13,9.6,3.21,2.56,2.04,2,0.84,66.7,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W47,11/21,225.0,-16.0,-6.64,1400,12.7,9.49,3.19,2.58,2.08,2.06,0.76,67.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W46,11/14,241.0,-3.0,-1.23,1400,12.3,9.31,3.21,2.57,2.09,2.07,0.8,67.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W45,11/07,244.0,-13.5,-5.24,1400,12.3,9.29,3.22,2.59,2.07,2.05,0.8,67.7,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W44,10/31,257.5,18.5,7.74,1400,11.9,9.19,3.22,2.6,2.07,2.03,0.76,68.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W43,10/23,239.0,12.5,5.52,1391,11.9,9.33,3.26,2.63,2.07,2.03,0.76,68,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W42,10/17,226.5,5.0,2.26,1391,12.2,9.56,3.31,2.64,2.05,2.05,0.69,67.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W41,10/09,221.5,-5.0,-2.21,1390,12,9.57,3.32,2.69,2.03,2.04,0.72,67.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W40,10/03,226.5,7.0,3.19,1389,12,9.57,3.31,2.68,2.04,2.01,0.72,67.7,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W39,09/26,219.5,5.5,2.57,1389,11.9,9.55,3.31,2.67,2.02,2.02,0.71,67.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W38,09/19,214.0,-3.5,-1.61,1389,12.5,9.88,3.4,2.73,1.96,2.05,0.71,66.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W37,09/12,217.5,12.5,6.1,1389,12.6,9.95,3.41,2.72,1.99,2.05,0.68,66.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W36,09/05,205.0,1.5,0.74,1389,13.1,10.2,3.48,2.74,1.99,2.08,0.64,65.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W35,08/29,203.5,1.0,0.49,1389,13.1,10.3,3.49,2.76,1.99,2.09,0.68,65.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W34,08/22,202.5,-4.5,-2.17,1389,13.2,10.3,3.49,2.74,1.96,2.08,0.65,65.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W33,08/15,207.0,12.5,6.43,1389,13.6,10.6,3.53,2.75,2,2.07,0.67,64.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W32,08/08,194.5,13.0,7.16,1389,13.9,10.8,3.6,2.77,2.03,2.07,0.68,64.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W31,08/01,181.5,7.0,4.01,1389,14.3,11,3.65,2.78,2.02,2.02,0.65,63.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W30,07/25,174.5,9.0,5.44,1389,14.4,11.1,3.65,2.76,2.01,2.01,0.66,63.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W29,07/18,165.5,4.0,2.48,1389,14.8,11.3,3.7,2.76,2.01,1.97,0.71,62.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W28,07/11,161.5,0.5,0.31,1389,14.9,11.3,3.7,2.76,2.01,1.98,0.71,62.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W27,07/04,161.0,-4.0,-2.42,1389,14.9,11.3,3.69,2.77,2.03,1.98,0.65,62.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W26,06/27,165.0,9.5,6.11,1389,15.1,11.5,3.73,2.82,2.01,2.03,0.68,62.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W25,06/20,155.5,-1.0,-0.64,1389,15.2,11.5,3.77,2.85,2.04,2.04,0.72,61.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W24,06/13,156.5,3.5,2.29,1389,15.2,11.5,3.76,2.84,2.08,2.02,0.69,61.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W23,06/06,153.0,-3.0,-1.92,1389,15.2,11.5,3.74,2.84,2.08,2.02,0.68,61.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W22,05/29,156.0,2.0,1.3,1389,15.3,11.5,3.74,2.83,2.09,2.02,0.67,61.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W21,05/23,154.0,-4.0,-2.53,1389,15.2,11.5,3.74,2.84,2.11,2.02,0.63,61.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W20,05/16,158.0,11.0,7.48,1389,15.1,11.4,3.72,2.82,2.11,2.01,0.61,62.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W19,05/09,147.0,-0.5,-0.34,1389,15.2,11.5,3.74,2.82,2.11,2.02,0.6,62,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W18,05/02,147.5,8.5,6.12,1389,15.3,11.6,3.76,2.83,2.11,2,0.6,61.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W17,04/25,139.0,3.5,2.58,1389,15.4,11.6,3.78,2.85,2.13,1.98,0.6,61.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W16,04/18,135.5,1.0,0.74,1389,15.5,11.6,3.77,2.87,2.14,2,0.64,61.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W15,04/11,134.5,-19.0,-12.38,1389,15.4,11.6,3.8,2.91,2.12,2.07,0.63,61.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W14,04/02,153.5,-0.5,-0.32,1389,14.9,11.4,3.8,2.96,2.18,2.08,0.7,62,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W13,03/28,154.0,-11.0,-6.67,1389,14.8,11.3,3.79,2.96,2.22,2.08,0.7,62.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W12,03/21,165.0,-5.0,-2.94,1389,14.6,11.1,3.77,2.94,2.22,2.12,0.71,62.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W11,03/14,170.0,-2.0,-1.16,1389,14.3,11,3.74,2.94,2.23,2.14,0.73,62.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W10,03/07,172.0,-2.0,-1.15,1389,14.1,10.9,3.72,2.95,2.21,2.16,0.7,63.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W09,02/27,174.0,-9.0,-4.92,1389,13.8,10.7,3.69,2.92,2.22,2.15,0.69,63.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W08,02/21,183.0,5.0,2.81,1389,13.8,10.7,3.68,2.9,2.21,2.21,0.67,63.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W07,02/14,178.0,0.0,0.0,1389,13.9,10.7,3.71,2.9,2.23,2.2,0.7,63.7,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W06,02/08,178.0,-2.0,-1.11,1389,14,10.8,3.72,2.92,2.22,2.2,0.7,63.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W04,01/24,180.0,6.5,3.75,1389,13.5,10.5,3.66,2.9,2.26,2.25,0.72,64.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W03,01/17,173.5,-8.0,-4.41,1389,13.5,10.5,3.65,2.9,2.24,2.29,0.69,64.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W02,01/10,181.5,0.5,0.28,1389,13,10.2,3.59,2.85,2.22,2.28,0.69,65.2,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,25W01,01/03,181.0,-5.5,-2.95,1389,12.8,10.1,3.56,2.83,2.21,2.26,0.73,65.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W52,12/27,186.5,5.5,3.04,1389,12.7,9.99,3.55,2.82,2.2,2.24,0.76,65.7,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W51,12/20,181.0,-5.5,-2.95,1389,12.6,9.95,3.54,2.8,2.22,2.26,0.74,65.9,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W50,12/13,186.5,-11.5,-5.81,1389,12.3,9.74,3.5,2.78,2.25,2.27,0.75,66.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W49,12/06,198.0,2.5,1.28,1389,12,9.53,3.44,2.78,2.22,2.31,0.78,67,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W48,11/29,195.5,-7.5,-3.69,1389,11.8,9.44,3.41,2.76,2.23,2.3,0.75,67.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W47,11/22,203.0,-4.0,-1.93,1389,11.5,9.28,3.37,2.74,2.19,2.36,0.79,67.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W46,11/15,207.0,-11.0,-5.05,1389,11.2,9.11,3.35,2.71,2.2,2.37,0.78,68.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W45,11/08,218.0,10.0,4.81,1389,11.1,9.07,3.34,2.71,2.2,2.39,0.79,68.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W44,11/01,208.0,-8.0,-3.7,1389,11.2,9.09,3.36,2.71,2.23,2.4,0.72,68.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W43,10/25,216.0,8.5,4.1,1389,11.3,9.12,3.36,2.72,2.25,2.4,0.72,68.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W42,10/18,207.5,7.5,3.75,1389,11.4,9.15,3.33,2.73,2.2,2.45,0.7,68,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W41,10/11,200.0,6.0,3.09,1389,11.7,9.27,3.36,2.75,2.2,2.4,0.67,67.6,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W40,10/04,194.0,3.0,1.57,1389,11.9,9.36,3.36,2.76,2.19,2.38,0.69,67.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W39,09/27,191.0,14.0,7.91,1389,12,9.38,3.36,2.75,2.19,2.34,0.7,67.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W38,09/20,177.0,1.0,0.57,1389,12.3,9.51,3.39,2.74,2.2,2.32,0.71,66.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W37,09/13,176.0,-0.5,-0.28,1389,12.3,9.46,3.36,2.73,2.21,2.27,0.68,67,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W36,09/06,176.5,-8.0,-4.34,1389,12.2,9.41,3.37,2.72,2.2,2.32,0.7,67.1,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W35,08/30,184.5,4.5,2.5,1389,12,9.33,3.36,2.7,2.23,2.28,0.65,67.4,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W34,08/23,180.0,-4.0,-2.17,1389,12,9.32,3.35,2.7,2.23,2.28,0.67,67.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W33,08/16,184.0,15.5,9.2,1388,11.8,9.24,3.34,2.66,2.24,2.26,0.68,67.8,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W32,08/09,168.5,-18.0,-9.65,1388,11.9,9.29,3.36,2.68,2.21,2.21,0.68,67.7,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W31,08/02,186.5,-5.5,-2.86,1388,11,8.84,3.24,2.62,2.16,2.22,0.67,69.3,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
2317,鴻海,24W30,07/26,192.0,-12.0,-5.88,1388,10.9,8.8,3.23,2.59,2.15,2.16,0.72,69.5,,,,,,,,,,EquityDistributionClassHis,EquityDistributionClassHis_2317_鴻海.xls,True,2026-08-12 17:48:09 CST,2026-08-12 17:47:57 CST,2026-08-16 10:12:26 CST
